firstName,lastName,roleType
Gillian,Welch,Singer
Gillian,Welch,Record Producer
Sherman,Todd,Editor
Sherman,Todd,Producer
Willie,Burton,Sound Engineer
Antonio,Banderas,Actor
Antonio,Banderas,Filmmaker
John,Howard,Editor
Stephan,Moccio,Songwriter
Stephan,Moccio,Composer
Stephan,Moccio,Record Producer
Stephan,Moccio,Pianist
Stephan,Moccio,Recording Artist
Cheryl,Carasik,Set Decorator
Flight,Conchords,Musician
Flight,Conchords,Songwriter
Flight,Conchords,Comedian
Flight,Conchords,Actor
Flight,Conchords,Music Supervisor
Tony,McNamara,Playwright
Tony,McNamara,Screenwriter
Tony,McNamara,Producer
Tony,McNamara,Director
Tony,McNamara,Producer
Rosalie,Varda,Director
Rosalie,Varda,Screenwriter
Rosalie,Varda,Editor
Rosalie,Varda,Actor
Rosalie,Varda,Producer
Rosalie,Varda,Installation Artist
Rosalie,Varda,Photographer
Thomas,Wright,Author
Thomas,Wright,Director
Thomas,Wright,Screenwriter
Thomas,Wright,Producer
Ennis,Ray,Sound Editor
Dee,Hibbert-Jones,Director
Dee,Hibbert-Jones,Animator
Dee,Hibbert-Jones,Producer
Lawrence,Butler,Special Effects Artist
Gregory,Peck,Actor
Judy,Collins,Singer
Judy,Collins,Songwriter
Judy,Collins,Musician
Gary,McKendry,Commercial Director
Edward,Norton,Actor
Jessica,Brooks,Makeup Artist
Richard,Condie,Animator
Richard,Condie,Filmmaker
Richard,Condie,Musician
Richard,Condie,Voice Actor
John,Korty,Director
John,Korty,Producer
John,Korty,Writer
John,Korty,Animator
Allie,Light,Producer
Allie,Light,Director
Allie,Light,Editor
James,Cameron,Director
James,Cameron,Producer
James,Cameron,Screenwriter
James,Cameron,Editor
James,Cameron,Philanthropist
James,Cameron,Sea Explorer
Will,Butler,Musician
Will,Butler,Composer
Rintu,Thomas,Filmmaker
John,Singleton,Director
John,Singleton,Screenwriter
John,Singleton,Producer
Vivian,Baker,Makeup Artist
Cilia,Dijk,Producer
Bud,Alper,Sound Engineer
Léon,Barsacq,Production Designer
Jeff,Cronenweth,Cinematographer
Pierre-Olivier,Persin,Makeup Artist
Pierre-Olivier,Persin,Production Designer
LeRoy,Stone,Editor
Olle,Nordemar,Director
Olle,Nordemar,Editor
Olle,Nordemar,Producer
Olle,Nordemar,Cinematographer
Olle,Nordemar,Screenwriter
Carl,Dreher,Electrical Engineer
Carl,Dreher,Sound Engineer
Carl,Dreher,Author
Yuri,Fayer,Conductor
Franco,Solinas,Screenwriter
Werner,Heymann,Composer
Fred,Berger,Producer
Thomas,Floutz,Makeup Artist
Daniel,Fapp,Cinematographer
Nicole,Holofcener,Director
Nicole,Holofcener,Screenwriter
Francis,Faragoh,Screenwriter
Armin,Mueller-Stahl,Actor
John,Stevenson,Animator
John,Stevenson,Art Director
John,Stevenson,Director
John,Stevenson,Motion Capture Performer
John,Stevenson,Puppeteer
John,Stevenson,Storyboard Artist
John,Stevenson,Voice Actor
Bruce,Kay,Set Decorator
Daniel,Barber,Director
Dave,Mullins,Director
Dave,Mullins,Producer
Dave,Mullins,Writer
Dave,Mullins,Animator
Luc,Jacquet,Director
Luc,Jacquet,Screenwriter
Luc,Jacquet,Cinematographer
Barbara,Myerhoff,Filmmaker
Peter,Muyzers,Visual Effects Artist
Yalitza,Aparicio,Actress
Tim,Hetherington,Photojournalist
Baz,Luhrmann,Director
Baz,Luhrmann,Producer
Baz,Luhrmann,Screenwriter
Baz,Luhrmann,Actor
Gennie,Rim,Producer
Chuck,Menville,Animator
Chuck,Menville,Writer
Luigi,Scaccianoce,Production Designer
Montgomery,Clift,Actor
John,Watson,Producer
John,Watson,Screenwriter
Richard,Burton,Actor
Michael,Tollin,Director
Michael,Tollin,Executive Producer
Arthur,Arling,Cinematographer
Jesse,Eisenberg,Actor
Jesse,Eisenberg,Director
Jesse,Eisenberg,Writer
Jesse,Eisenberg,Producer
Michael,Williams,Producer
Michael,Williams,Producer
Francis,Thompson,Director
Lionel,Banks,Art Director
Mark,Baker,Animator
Mark,Baker,Producer
Stevie,Wonder,Singer
Stevie,Wonder,Songwriter
Stevie,Wonder,Musician
Stevie,Wonder,Record Producer
Bill,Rowe,Sound Engineer
Ken,Hall,Producer
Ken,Hall,Director
Ken,Hall,Studio Executive
Dashiell,Hammett,Novelist
Dashiell,Hammett,Political Activist
Dashiell,Hammett,Screenwriter
Jerry,Jost,Sound Engineer
John,Mills,Actor
F.,Crawley,Producer
Patrick,McLoughlin,Set Decorator
Patrick,McLoughlin,Actor
Marc,Pontavice,Animator
Andrew,Jarecki,Director
Thorold,Dickinson,Director
Thorold,Dickinson,Screenwriter
Thorold,Dickinson,Editor
Thorold,Dickinson,Producer
Thorold,Dickinson,Educator
Alexander,Knox,Actor
Alexander,Knox,Author
David,Magee,Screenwriter
David,Magee,Producer
David,Magee,Actor
Randy,Thom,Sound Design
Alan,Tomkins,Art Director
Doc,Kane,Sound Engineer
Russell,Malmgren,Sound Engineer
Michael,Carlin,Production Designer
Dennis,Liddiard,Makeup Artist
Nunnally,Johnson,Director
Nunnally,Johnson,Producer
Nunnally,Johnson,Screenwriter
Nunnally,Johnson,Playwright
Ginger,Rogers,Actress
Ginger,Rogers,Dancer
Ginger,Rogers,Singer
Daniel,Roher,Director
Daniel,Roher,Producer
Daniel,Roher,Filmmaker
Lorne,Peterson,Special Effects Artist
Robert,Campbell,Screenwriter
Robert,Campbell,Author
Martin,Hernández,Sound Editor
Martin,Hernández,Sound Designer
Matt,Sweeney,Visual Effects Artist
Matt,Everitt,Animator
Matt,Everitt,Visual Effects Artist
William,McCaughey,Sound Engineer
Jon,Spaihts,Screenwriter
Jon,Spaihts,Author
Tom,Berenger,Actor
Tom,Berenger,Producer
Tom,Berenger,Writer
Joe,Pesci,Actor
Joe,Pesci,Musician
Jon,Farhat,Visual Effects Supervisor
Massimo,Franciosa,Director
Massimo,Franciosa,Screenwriter
Roy,Conli,Director
Roy,Conli,Producer
Roy,Conli,Animator
William,Hornbeck,Editor
Marvin,Hier,Rabbi
Tony,Bill,Actor
Tony,Bill,Director
Tony,Bill,Producer
Reginald,Hudlin,Director
Reginald,Hudlin,Writer
Reginald,Hudlin,Producer
Deborah,Hoffmann,Director
Deborah,Hoffmann,Editor
Kanukuntla,Chandrabose,Lyricist
Kanukuntla,Chandrabose,Playback Singer
Emma,Donoghue,Novelist
Emma,Donoghue,Short Story Writer
Emma,Donoghue,Playwright
Tamara,Deverell,Art Director
Tamara,Deverell,Production Designer
Adrian,Lyne,Director
Adrian,Lyne,Producer
Adrian,Lyne,Screenwriter
Gordon,Glennan,Sound Engineer
Kenneth,Higgins,Cinematographer
Howard,Estabrook,Actor
Howard,Estabrook,Director
Howard,Estabrook,Producer
Howard,Estabrook,Screenwriter
Julian,Chagrin,Actor
Naomi,Donne,Makeup Artist
Robert,Pirosh,Screenwriter
Robert,Pirosh,Director
Karen,O'Hara,Art Director
Conrad,IV,Editor
Otto,Preminger,Director
Otto,Preminger,Producer
Otto,Preminger,Actor
George,Tibbles,Composer
George,Tibbles,Screenwriter
Nelson,Riddle,Arranger
Nelson,Riddle,Composer
Nelson,Riddle,Orchestrator
Ian,Whittaker,Set Decorator
Ian,Whittaker,Actor
Julian,Fellowes,Actor
Julian,Fellowes,Novelist
Julian,Fellowes,Writer
Julian,Fellowes,Producer
Julian,Fellowes,Director
A.,Rahman,Record Producer
A.,Rahman,Composer
A.,Rahman,Playback Singer
A.,Rahman,Songwriter
John,Mitchell,Sound Engineer
Sarah,Mason,Screenwriter
Tim,Cooney,Sound Engineer
Tim,Cooney,Musician
Tim,Cooney,Writer
Akira,Kurosawa,Director
Akira,Kurosawa,Screenwriter
Akira,Kurosawa,Producer
Akira,Kurosawa,Editor
Peter,Gabriel,Singer
Peter,Gabriel,Songwriter
Peter,Gabriel,Musician
Peter,Gabriel,Activist
Elizabeth,Yianni-Georgiou,Makeup Artist
Philip,Anderson,Editor
Tracy,Seretean,Director
Jaye,Davidson,Actor
Ed,Novick,Sound Engineer
Jack,Whitney,Sound Engineer
Peter,Kurland,Sound Engineer
Gillo,Pontecorvo,Director
Gillo,Pontecorvo,Screenwriter
Gillo,Pontecorvo,Composer
Peter,Schamoni,Director
Peter,Schamoni,Producer
Peter,Schamoni,Screenwriter
Alan,Splet,Sound Designer
John,Kahrs,Animator
John,Kahrs,Director
Fernando,Meirelles,Director
Fernando,Meirelles,Producer
Fernando,Meirelles,Screenwriter
Ondřej,Trojan,Director
Ondřej,Trojan,Producer
Frank,Galati,Director
Frank,Galati,Actor
Frank,Galati,Professor
David,Weisbert,Editor
David,Weisbert,Producer
Theo,Bialek,Visual Effects Artist
Ed,Graves,Art Director
William,Tuttle,Makeup Artist
Mary,Parent,Producer
Theodore,Soderberg,Sound Engineer
Michael,Paxton,Director
Michael,Paxton,Producer
Michael,Paxton,Screenwriter
Michael,Paxton,Playwright
Robert,Rossen,Director
Robert,Rossen,Screenwriter
Robert,Rossen,Producer
Margaret,Ménégoz,Producer
Kon,Ichikawa,Director
Kon,Ichikawa,Screenwriter
Jake,Gyllenhaal,Actor
Jake,Gyllenhaal,Producer
Judy,Holliday,Actress
Vittorio,Gori,Producer
Vittorio,Gori,Politician
Mark,Medoff,Playwright
Mark,Medoff,Screenwriter
Mark,Medoff,Director
Mark,Medoff,Director
Mark,Medoff,Actor
Mark,Medoff,Professor
Anthea,Sylbert,Costume Designer
Roman,Coppola,Filmmaker
Roman,Coppola,Music Video Director
Christian,Goldbeck,Production Designer
Maurice,Ransford,Art Director
Steve,Carell,Actor
Steve,Carell,Comedian
Steve,Carell,Screenwriter
Steve,Carell,Producer
Stephen,Seymour,Set Decorator
Bruce,Davison,Actor
Bruce,Davison,Director
Albert,Hackett,Dramatist
Albert,Hackett,Screenwriter
Albert,Hackett,Actor
Robert,Blumofe,Producer
Nina,Hartstone,Sound Editor
Claudine,West,Screenwriter
James,Howard,Composer
James,Howard,Music Producer
James,Howard,Arranger
Alexander,Dinelaris Jr.,Director
Alexander,Dinelaris Jr.,Producer
Alexander,Dinelaris Jr.,Writer
Ziad,Doueiri,Director
Ziad,Doueiri,Screenwriter
George,Sawley,Set Decorator
Dan,Jinks,Producer
Jennifer,Lawrence,Actress
Jennifer,Lawrence,Producer
Thomas,Gomez,Actor
Lisa,Cholodenko,Filmmaker
Lisa,Cholodenko,Screenwriter
Andrew,Jackson,Visual Effects Supervisor
Claude,Rains,Actor
Irving,Allen,Producer
Harry,Owens,Musician
Harry,Owens,Composer
Harry,Owens,Arranger
Stefan,Ruzowitzky,Director
Gérard,Depardieu,Actor
Emil,Jannings,Actor
Tami,Lane,Makeup Artist
Thomas,Bidegain,Screenwriter
Thomas,Bidegain,Producer
Thomas,Bidegain,Director
Corinne,Jorry,Costume Designer
Jon,Else,Filmmaker
Charles,Lootens,Sound Engineer
Nomi,Talisman,Director
Nomi,Talisman,Producer
James,Longley,Documentary Filmmaker
James,Longley,Producer
Steven,Price,Composer
Laurent,Cantet,Director
Laurent,Cantet,Screenwriter
Laurent,Cantet,Cinematographer
Paul,Williams,Musician
Paul,Williams,Songwriter
Paul,Williams,Actor
Paul,Williams,Writer
Sharen,Davis,Costume Designer
Shari,Berman,Director
Robert,Pulcini,Director
Shari,Berman,Screenwriters
Robert,Pulcini,Screenwriters
Peter,Sellers,Actor
Peter,Sellers,Comedian
Mike,Mare,Sound Engineer
Hans,Peters,Art Director
Shania,Twain,Record Producer
Shania,Twain,Songwriter
Barry,Fitzgerald,Actor
David,Newman,Composer
David,Newman,Orchestrator
David,Newman,Conductor
Malcolm,Brown,Art Director
Humphrey,Bogart,Actor
Chris,Buck,Director
Chris,Buck,Animator
Chris,Buck,Screenwriter
Slavko,Vorkapich,Filmmaker
Slavko,Vorkapich,Artist
Anthony,Newley,Actor
Anthony,Newley,Singer
Anthony,Newley,Songwriter
Anthony,Newley,Filmmaker
James,Toback,Screenwriter
James,Toback,Director
Henry,Kaiser,Musician
Henry,Kaiser,Composer
Henry,Kaiser,Photographer
Henry,Kaiser,Research Diver
Seamus,McGarvey,Cinematographer
William,Demarest,Actor
Charles,Knight,Sound Engineer
Jack,Lemmon,Actor
Alan,Baumgarten,Editor
Andrea,Nevins,Screenwriter
Andrea,Nevins,Director
Andrea,Nevins,Producer
Kristóf,Deák,Director
Chris,Meledandri,Producer
George,Dudley,Art Director
Bob,Balaban,Actor
Bob,Balaban,Director
Bob,Balaban,Producer
Bob,Balaban,Author
Forest,Whitaker,Actor
Forest,Whitaker,Filmmaker
Forest,Whitaker,Activist
Terri,Tatchell,Screenwriter
Terri,Tatchell,Author
George,Harrison,Musician
George,Harrison,Singer
George,Harrison,Songwriter
George,Harrison,Producer
William,Macy,Actor
William,Macy,Director
William,Macy,Writer
Taylor,Hackford,Director
Roy,Pomeroy,Special Effects Artist
Robert,Downey Jr.,Actor
Stephen,Unterfranz,Visual Effects Artist
Jordan,Leondopoulos,Editor
Jordan,Leondopoulos,Director
Christopher,Benstead,Composer
Gillian,Welch,Singer
Nils,Gaup,Director
Angelo,Graham,Art Director
Angelo,Graham,Production Designer
Jan,Archibald,Hair Designer
Jan,Archibald,Makeup Artist
Jeffrey,Melvin,Production Designer
Jeffrey,Melvin,Set Decorator
Melina,Mercouri,Actress
Melina,Mercouri,Singer
Robert,Lee,Screenwriter
Mary,Zophres,Costume Designer
Christian,Carion,Director
Christian,Carion,Screenwriter
Julia,Heron,Set Decorator
Lawrence,Paull,Production Designer
Lawrence,Paull,Art Director
Noboru,Nakamura,Director
Noboru,Nakamura,Screenwriter
Chris,Bailey,Animator
Chris,Bailey,Director
John,Carter,Sound Engineer
Lili,Zanuck,Producer
Lili,Zanuck,Director
Massimo,Troisi,Actor
Massimo,Troisi,Screenwriter
Massimo,Troisi,Director
Robert,Clouse,Director
Menno,Meyjes,Screenwriter
Menno,Meyjes,Director
Menno,Meyjes,Producer
Rúnar,Rúnarsson,Screenwriter
Rúnar,Rúnarsson,Director
Carmine,Coppola,Composer
Carmine,Coppola,Musician
Crystal,Jurado,Makeup Artist
Laurence,Bennett,Production Designer
Hal,Ashby,Director
Hal,Ashby,Editor
Pembroke,Herring,Editor
Jack,Stubbs,Set Decorator
Adam,Somner,Assistant Director
Adam,Somner,Producer
Carroll,Baker,Actress
Carroll,Baker,Writer
Mary,Blige,Singer
Mary,Blige,Songwriter
Mary,Blige,Rapper
Mary,Blige,Actress
Mary,Blige,Producer
Imelda,Staunton,Actress
Imelda,Staunton,Singer
Renée,Taylor,Actress
Renée,Taylor,Screenwriter
Renée,Taylor,Playwright
Renée,Taylor,Producer
Renée,Taylor,Director
Michael,Pollard,Actor
William,Menzies,Production Designer
William,Menzies,Director
Lewis,Carlino,Director
Lewis,Carlino,Playwright
Lewis,Carlino,Screenwriter
Paul,Jabara,Actor
Paul,Jabara,Singer
Paul,Jabara,Songwriter
David,Ward,Screenwriter
David,Ward,Director
H.,Warner,Actor
Elois,Jenssen,Costume Designer
Paul,Epworth,Record Producer
Paul,Epworth,Songwriter
Paul,Epworth,Musician
Paul,Epworth,Remixer
Hannah,Beachler,Production Designer
Jerzy,Kawalerowicz,Director
Darren,Aronofsky,Director
Darren,Aronofsky,Screenwriter
Darren,Aronofsky,Producer
Paul,Smith,Composer
Castleton,Knight,Director
Castleton,Knight,Producer
Jan,Kaczmarek,Composer
David,Shirk,Visual Effects Supervisor
Frank,Skinner,Composer
Nicholas,Brodszky,Composer
Vincent,Arnardi,Sound Engineer
Lawrence,Kasdan,Screenwriter
Lawrence,Kasdan,Director
Lawrence,Kasdan,Producer
Bernard,Smith,Producer
Frank,Daniel,Screenwriter
Wesley,Ruggles,Director
Scott,Millan,Sound Director
Héctor,Babenco,Director
Héctor,Babenco,Screenwriter
Cary,Grant,Actor
Evgeny,Afineevsky,Director
Evgeny,Afineevsky,Cinematographer
Evgeny,Afineevsky,Producer
Tom,Tully,Actor
Resul,Pookutty,Sound Engineer
William,Dieterle,Actor
William,Dieterle,Director
Erik,Nash,Visual Effects Artist
Nicolas,Becker,Composer
Nicolas,Becker,Sound Engineer
Robert,Martin,Audio Engineer
Jonathan,Nolan,Screenwriter
Jonathan,Nolan,Producer
Stephan,Trojansky,Visual Effects Artist
Jennifer,Lee,Screenwriter
Jennifer,Lee,Director
Jennifer,Lee,Producer
Jennifer,Lee,Playwright
John,Osborne,Playwright
John,Osborne,Screenwriter
John,Osborne,Political Activist
Stephen,Dunn,Sound Engineer
Danièle,Thompson,Screenwriter
Danièle,Thompson,Director
Kerrie,Brown,Set Decorator
Russell,Earl,Visual Effects Supervisor
Bill,Benton,Sound Engineer
Thomas,Sanders,Production Designer
Richard,Overton,Sound Engineer
Genevieve,Camilleri,Visual Effects Artist
Frank,Hotaling,Art Director
Al,Pacino,Actor
Alex,Wuttke,Visual Effects Artist
Arthur,Cohn,Producer
Emmanuel,Janvier,Hairstylist
William,Ludwig,Writer
William,Ludwig,Screenwriter
Walter,Murphy,Arranger
Walter,Murphy,Songwriter
Walter,Murphy,Record Producer
Kevin,Feige,Producer
Kevin,Feige,Studio Executive
Rex,Wimpy,Special Effects Artist
Rex,Wimpy,Cinematographer
Tom,Cross,Editor
Robert,Benton,Set Decorator
Richard,Boyle,Author
Richard,Boyle,Photojournalist
Richard,Boyle,Journalist
John,Avildsen,Director
Christopher,Plummer,Actor
Frank,Montaño,Re-Recording Mixer
Jean-Marc,Vallée,Director
Jean-Marc,Vallée,Editor
Jean-Marc,Vallée,Producer
Jean-Marc,Vallée,Screenwriter
Tom,Beckert,Sound Engineer
Peter,Howitt,Set Decorator
Arthur,Penn,Director
Arthur,Penn,Producer
Sol,Polito,Cinematographer
John,Truscott,Actor
Adam,Driver,Actor
Robert,Ryan,Actor
Robert,Ryan,Activist
Stephen,Grimes,Production Designer
Oscar,Hammerstein II,Producer
Oscar,Hammerstein II,Director
Frank,Cordell,Composer
Frank,Cordell,Arranger
Frank,Cordell,Conductor
Jean-Pierre,Eychenne,Makeup Artist
Teddy,Schwarzman,Producer
Leo,Tover,Cinematographer
Harry,Marker,Editor
William,Horning,Art Director
Walter,Lassally,Cinematographer
Rob,Reiner,Director
Rob,Reiner,Producer
Rob,Reiner,Writer
Rob,Reiner,Actor
George,Dutton,Sound Engineer
Sanjay,Patel,Animator
Elaine,Sheldon,Director
Elaine,Sheldon,Screenwriter
Elaine,Sheldon,Editor
Elaine,Sheldon,Cinematographer
Elaine,Sheldon,Producer
Bo,Persson,Sound Mixer
Chris,Weitz,Director
Chris,Weitz,Screenwriter
Chris,Weitz,Producer
Chris,Weitz,Actor
Dee,Rees,Director
Dee,Rees,Producer
Dee,Rees,Screenwriter
Michael,McCusker,Editor
Austin,Butler,Actor
James,Alexander,Sound Engineer
Henri,Alekan,Cinematographer
Stuart,Erwin,Actor
Ema,Yamazaki,Documentary Filmmaker
Howard,Lydecker,Special Effects
Roger,Williams,Director
Philippe,Falardeau,Director
Philippe,Falardeau,Screenwriter
Juan,Bardem,Director
Juan,Bardem,Screenwriter
Peter,Weir,Director
Peter,Weir,Screenwriter
Peter,Weir,Producer
Leonardo,DiCaprio,Actor
Leonardo,DiCaprio,Producer
David,Campbell,Sound Engineer
Hany,Abu-Assad,Director
Hany,Abu-Assad,Screenwriter
Larry,Johnson,Music Producer
Mikhail,Baryshnikov,Dancer
Mikhail,Baryshnikov,Choreographer
Mikhail,Baryshnikov,Actor
Andy,García,Actor
Andy,García,Director
Andy,García,Producer
Andy,García,Musician
Melanie,Griffith,Actress
George,Barrie,Producer
Robert,De Grasse,Cinematographer
Steve,Gawley,Visual Effects Artist
Mary,Pickford,Actress
Mary,Pickford,Producer
Mary,Pickford,Screenwriter
Yōjirō,Takita,Director
Lisa,Westcott,Makeup Artist
Alessandro,Bertolazzi,Makeup Artist
Thom,Noble,Editor
Taura,Stinson,Songwriter
Taura,Stinson,Musician
Taura,Stinson,Author
Taura,Stinson,Producer
David,Mamet,Author
David,Mamet,Playwright
David,Mamet,Screenwriter
David,Mamet,Director
Vincent,Gardenia,Actor
Glenn,Close,Actress
Stijn,Coninx,Director
Jude,Law,Actor
Rachid,Bouchareb,Director
Rachid,Bouchareb,Producer
Richard,Stammers,Visual Effects Artist
Boris,Kaufman,Cinematographer
Jean,Poiret,Actor
Jean,Poiret,Director
Jean,Poiret,Screenwriter
Jean,Poiret,Playwright
John,Lasseter,Director
John,Lasseter,Producer
John,Lasseter,Screenwriter
John,Lasseter,Animator
John,Lasseter,Voice Actor
John,Hughes,Art Director
David,Goodman,Playwright
David,Goodman,Screenwriter
Eugenio,Caballero,Production Designer
Hiromasa,Yonebayashi,Animator
Hiromasa,Yonebayashi,Animation Director
Hiromasa,Yonebayashi,Director
Josh,Olson,Podcast Writer
Josh,Olson,Screenwriter
Chris,Terrio,Screenwriter
Chris,Terrio,Director
Tom,Neff,Producer
Tom,Neff,Director
Tom,Neff,Professor
Kimberly,Steward,Producer
Franklin,Milton,Sound Engineer
Edwin,Imazu,Art Director
Piper,Laurie,Actress
Bennett,Miller,Director
Bennett,Miller,Producer
Karla,Gascón,Actress
Debra,Hayward,Producer
Laurence,Rosenthal,Composer
Laurence,Rosenthal,Arranger
Laurence,Rosenthal,Conductor
Jeffrey,Friedman,Filmmaker
Carole,Eastman,Screenwriter
Frank,Keller,Editor
Lowell,Ganz,Writer
Lowell,Ganz,Producer
Arthur,Parker,Set Decorator
Mark,Mitten,Producer
Mark,Mitten,Director
Luise,Rainer,Actress
W.,Richter,Director
W.,Richter,Producer
W.,Richter,Screenwriter
Ivan,Pyryev,Director
Ivan,Pyryev,Screenwriter
Ivan,Pyryev,Actor
Ivan,Pyryev,Pedagogue
Stefan,Korte,Sound Engineer
Kay,Nelson,Costume Designer
Marie-Christine,Barrault,Actress
Otto,Siegel,Set Decorator
Richard,Robbins,Composer
Jan,Troell,Director
Rich,Middlemas,Producer
Nisha,Pahuja,Writer
Nisha,Pahuja,Filmmaker
Nisha,Pahuja,Artist
Benjamin,Renner,Cartoonist
Benjamin,Renner,Animator
Benjamin,Renner,Filmmaker
Anne-Marie,Marchand,Costume Designer
Jean,Negulesco,Artist
Jean,Negulesco,Director
Jean,Negulesco,Screenwriter
Jean,Negulesco,Producer
Paul,Fox,Set Decorator
Ted,Kent,Editor
Michael,Duncan,Actor
Daniel,Bloomberg,Sound Engineer
Petr,Forejt,Sound Engineer
Richard,Rush,Director
Richard,Rush,Producer
Richard,Rush,Screenwriter
Errol,Morris,Director
John,Mansbridge,Art Director
Shane,Connaughton,Writer
Shane,Connaughton,Actor
M.,Keeravani,Composer
M.,Keeravani,Record Producer
M.,Keeravani,Singer
M.,Keeravani,Lyricist
Jon,Else,Filmmaker
George,Seaton,Screenwriter
George,Seaton,Playwright
George,Seaton,Director
George,Seaton,Producer
George,Seaton,Director
Basil,Wrangell,Editor
Basil,Wrangell,Director
Jules,Dassin,Director
Jules,Dassin,Producer
Jules,Dassin,Writer
Jules,Dassin,Actor
William,Elliott,Art Director
Perry,Ferguson,Art Director
Gwendolyn,Whittle,Sound Editor
Becky,Sullivan,Sound Editor
Jerry,Fielding,Composer
Jerry,Fielding,Conductor
Jerry,Fielding,Musical Director
John,Schlesinger,Director
John,Schlesinger,Actor
Lydia,Pilcher,Producer
Richard,Kotuk,Journalist
Richard,Kotuk,Producer
Richard,Kotuk,Documentary Filmmaker
Jean-Louis,Richard,Actor
Jean-Louis,Richard,Director
Jean-Louis,Richard,Screenwriter
John,Farrar,Singer
John,Farrar,Guitarist
John,Farrar,Music Producer
John,Farrar,Arranger
Mark,Rylance,Actor
Mark,Rylance,Playwright
Mark,Rylance,Director
Deborah,Landis,Costume Designer
Sounwave,Spears,Record Producer
Sounwave,Spears,Songwriter
Veit,Heiduschka,Producer
Bub,Asman,Sound Editor
Robert,Knudson,Sound Engineer
Peter,Romero,Art Director
Lukas,Dhont,Director
Lukas,Dhont,Screenwriter
Harold,Kress,Editor
Allie,Wrubel,Composer
Allie,Wrubel,Songwriter
Gil,Parrondo,Art Director
Gil,Parrondo,Set Decorator
Gil,Parrondo,Production Designer
Catherine,Deneuve,Actress
Carey,Wilson,Writer
Carey,Wilson,Producer
Carey,Wilson,Voice Actor
Elio,Petri,Stage Director
Elio,Petri,Screenwriter
Elio,Petri,Critic
Annette,Bening,Actress
Willie,Nelson,Singer
