firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Denis,Villeneuve,Arrival,2016,Best Directing,89th,no
Guillermo,del Toro,The Shape of Water,2017,Best Directing,90th,yes
Paul,Thomas Anderson,Phantom Thread,2017,Best Directing,90th,no
Greta,Gerwig,Lady Bird,2017,Best Directing,90th,no
Christopher,Nolan,Dunkirk,2017,Best Directing,90th,no
Jordan,Peele,Get Out,2017,Best Directing,90th,no
Alfonso,Cuarón,Roma,2018,Best Directing,91st,yes
Yorgos,Lanthimos,The Favourite,2018,Best Directing,91st,no
Spike,Lee,BlacKkKlansman,2018,Best Directing,91st,no
Adam,McKay,Vice,2018,Best Directing,91st,no
Paweł,Pawlikowski,Cold War,2018,Best Directing,91st,no
Bong,Joon-ho,Parasite,2019,Best Directing,92nd,yes
Sam,Mendes,1917,2019,Best Directing,92nd,no
Todd,Phillips,Joker,2019,Best Directing,92nd,no
Martin,Scorsese,The Irishman,2019,Best Directing,92nd,no
Quentin,Tarantino,Once Upon a Time in Hollywood,2019,Best Directing,92nd,no
Chloé,Zhao,Nomadland,2020,Best Directing,93rd,yes
Lee,Isaac Chung,Minari,2020,Best Directing,93rd,no
Emerald,Fennell,Promising Young Woman,2020,Best Directing,93rd,no
David,Fincher,Mank,2020,Best Directing,93rd,no
Thomas,Vinterberg,Another Round,2020,Best Directing,93rd,no
Jane,Campion,The Power of the Dog,2021,Best Directing,94th,yes
Paul,Thomas Anderson,Licorice Pizza,2021,Best Directing,94th,no
Kenneth,Branagh,Belfast,2021,Best Directing,94th,no
Ryusuke,Hamaguchi,Drive My Car,2021,Best Directing,94th,no
Steven,Spielberg,West Side Story,2021,Best Directing,94th,no
Daniel,Kwan and Daniel Scheinert,Everything Everywhere All at Once,2022,Best Directing,95th,yes
Todd,Field,Tár,2022,Best Directing,95th,no
Martin,McDonagh,The Banshees of Inisherin,2022,Best Directing,95th,no
Ruben,Östlund,Triangle of Sadness,2022,Best Directing,95th,no
Steven,Spielberg,The Fabelmans,2022,Best Directing,95th,no
Christopher,Nolan,Oppenheimer,2023,Best Directing,96th,yes
Jonathan,Glazer,The Zone of Interest,2023,Best Directing,96th,no
Yorgos,Lanthimos,Poor Things,2023,Best Directing,96th,no
Martin,Scorsese,Killers of the Flower Moon,2023,Best Directing,96th,no
Justine,Triet,Anatomy of a Fall,2023,Best Directing,96th,no
Sean,Baker,Anora,2024,Best Directing,97th,yes
Jacques,Audiard,Emilia Pérez,2024,Best Directing,97th,no
Brady,Corbet,The Brutalist,2024,Best Directing,97th,no
Coralie,Fargeat,The Substance,2024,Best Directing,97th,no
James,Mangold,A Complete Unknown,2024,Best Directing,97th,no
