firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Casey,Affleck,The Assassination of Jesse James by the Coward Robert Ford,2007,Best Actor in a Supporting Role,80th,no
Philip,Seymour Hoffman,Charlie Wilson's War,2007,Best Actor in a Supporting Role,80th,no
Hal,Holbrook,Into the Wild,2007,Best Actor in a Supporting Role,80th,no
Tom,Wilkinson,Michael Clayton,2007,Best Actor in a Supporting Role,80th,no
Heath,Ledger,The Dark Knight,2008,Best Actor in a Supporting Role,81st,yes
Josh,Brolin,Milk,2008,Best Actor in a Supporting Role,81st,no
Robert,Downey Jr.,Tropic Thunder,2008,Best Actor in a Supporting Role,81st,no
Philip,Seymour Hoffman,Doubt,2008,Best Actor in a Supporting Role,81st,no
Michael,Shannon,Revolutionary Road,2008,Best Actor in a Supporting Role,81st,no
Christoph,Waltz,Inglourious Basterds,2009,Best Actor in a Supporting Role,82nd,yes
Matt,Damon,Invictus,2009,Best Actor in a Supporting Role,82nd,no
Woody,Harrelson,The Messenger,2009,Best Actor in a Supporting Role,82nd,no
Christopher,Plummer,The Last Station,2009,Best Actor in a Supporting Role,82nd,no
Stanley,Tucci,The Lovely Bones,2009,Best Actor in a Supporting Role,82nd,no
Christian,Bale,The Fighter,2010,Best Actor in a Supporting Role,83rd,yes
John,Hawkes,Winter's Bone,2010,Best Actor in a Supporting Role,83rd,no
Jeremy,Renner,The Town,2010,Best Actor in a Supporting Role,83rd,no
Mark,Ruffalo,The Kids Are All Right,2010,Best Actor in a Supporting Role,83rd,no
Geoffrey,Rush,The King's Speech,2010,Best Actor in a Supporting Role,83rd,no
Christopher,Plummer,Beginners,2011,Best Actor in a Supporting Role,84th,yes
Kenneth,Branagh,My Week with Marilyn,2011,Best Actor in a Supporting Role,84th,no
Jonah,Hill,Moneyball,2011,Best Actor in a Supporting Role,84th,no
Nick,Nolte,Warrior,2011,Best Actor in a Supporting Role,84th,no
Max,von Sydow,Extremely Loud & Incredibly Close,2011,Best Actor in a Supporting Role,84th,no
Christoph,Waltz,Django Unchained,2012,Best Actor in a Supporting Role,85th,yes
Alan,Arkin,Argo,2012,Best Actor in a Supporting Role,85th,no
Robert,De Niro,Silver Linings Playbook,2012,Best Actor in a Supporting Role,85th,no
Philip,Seymour Hoffman,The Master,2012,Best Actor in a Supporting Role,85th,no
Tommy,Lee Jones,Lincoln,2012,Best Actor in a Supporting Role,85th,no
Jared,Leto,Dallas Buyers Club,2013,Best Actor in a Supporting Role,86th,yes
Barkhad,Abdi,Captain Phillips,2013,Best Actor in a Supporting Role,86th,no
Bradley,Cooper,American Hustle,2013,Best Actor in a Supporting Role,86th,no
Michael,Fassbender,12 Years a Slave,2013,Best Actor in a Supporting Role,86th,no
Jonah,Hill,The Wolf of Wall Street,2013,Best Actor in a Supporting Role,86th,no
J.,K. Simmons,Whiplash,2014,Best Actor in a Supporting Role,87th,yes
Robert,Duvall,The Judge,2014,Best Actor in a Supporting Role,87th,no
Ethan,Hawke,Boyhood,2014,Best Actor in a Supporting Role,87th,no
Edward,Norton,Birdman,2014,Best Actor in a Supporting Role,87th,no
Mark,Ruffalo,Foxcatcher,2014,Best Actor in a Supporting Role,87th,no
Mark,Rylance,Bridge of Spies,2015,Best Actor in a Supporting Role,88th,yes
Christian,Bale,The Big Short,2015,Best Actor in a Supporting Role,88th,no
Tom,Hardy,The Revenant,2015,Best Actor in a Supporting Role,88th,no
Mark,Ruffalo,Spotlight,2015,Best Actor in a Supporting Role,88th,no
Sylvester,Stallone,Creed,2015,Best Actor in a Supporting Role,88th,no
Mahershala,Ali,Moonlight,2016,Best Actor in a Supporting Role,89th,yes
Jeff,Bridges,Hell or High Water,2016,Best Actor in a Supporting Role,89th,no
Lucas,Hedges,Manchester by the Sea,2016,Best Actor in a Supporting Role,89th,no
Dev,Patel,Lion,2016,Best Actor in a Supporting Role,89th,no
Michael,Shannon,Nocturnal Animals,2016,Best Actor in a Supporting Role,89th,no
Sam,Rockwell,"Three Billboards Outside Ebbing, Missouri",2017,Best Actor in a Supporting Role,90th,yes
Willem,Dafoe,The Florida Project,2017,Best Actor in a Supporting Role,90th,no
Woody,Harrelson,"Three Billboards Outside Ebbing, Missouri",2017,Best Actor in a Supporting Role,90th,no
Richard,Jenkins,The Shape of Water,2017,Best Actor in a Supporting Role,90th,no
Christopher,Plummer,All the Money in the World,2017,Best Actor in a Supporting Role,90th,no
Mahershala,Ali,Green Book,2018,Best Actor in a Supporting Role,91st,yes
Adam,Driver,BlacKkKlansman,2018,Best Actor in a Supporting Role,91st,no
Sam,Elliott,A Star Is Born,2018,Best Actor in a Supporting Role,91st,no
Richard,E. Grant,Can You Ever Forgive Me?,2018,Best Actor in a Supporting Role,91st,no
Sam,Rockwell,Vice,2018,Best Actor in a Supporting Role,91st,no
Brad,Pitt,Once Upon a Time in Hollywood,2019,Best Actor in a Supporting Role,92nd,yes
Tom,Hanks,A Beautiful Day in the Neighborhood,2019,Best Actor in a Supporting Role,92nd,no
Anthony,Hopkins,The Two Popes,2019,Best Actor in a Supporting Role,92nd,no
Al,Pacino,The Irishman,2019,Best Actor in a Supporting Role,92nd,no
Daniel,Kaluuya,Judas and the Black Messiah,2020,Best Actor in a Supporting Role,93rd,yes
Sacha,Baron Cohen,The Trial of the Chicago 7,2020,Best Actor in a Supporting Role,93rd,no
Leslie,Odom Jr.,One Night in Miami...,2020,Best Actor in a Supporting Role,93rd,no
Paul,Raci,Sound of Metal,2020,Best Actor in a Supporting Role,93rd,no
LaKeith,Stanfield,Judas and the Black Messiah,2020,Best Actor in a Supporting Role,93rd,no
Troy,Kotsur,CODA,2021,Best Actor in a Supporting Role,94th,yes
Ciarán,Hinds,Belfast,2021,Best Actor in a Supporting Role,94th,no
Jesse,Plemons,The Power of the Dog,2021,Best Actor in a Supporting Role,94th,no
J.,K. Simmons,Being the Ricardos,2021,Best Actor in a Supporting Role,94th,no
Kodi,Smit-McPhee,The Power of the Dog,2021,Best Actor in a Supporting Role,94th,no
Ke,Huy Quan,Everything Everywhere All at Once,2022,Best Actor in a Supporting Role,95th,yes
Brendan,Gleeson,The Banshees of Inisherin,2022,Best Actor in a Supporting Role,95th,no
Brian,Tyree Henry,Causeway,2022,Best Actor in a Supporting Role,95th,no
Judd,Hirsch,The Fabelmans,2022,Best Actor in a Supporting Role,95th,no
Barry,Keoghan,The Banshees of Inisherin,2022,Best Actor in a Supporting Role,95th,no
Robert,Downey Jr.,Oppenheimer,2023,Best Actor in a Supporting Role,96th,yes
Sterling,K. Brown,American Fiction,2023,Best Actor in a Supporting Role,96th,no
Robert,De Niro,Killers of the Flower Moon,2023,Best Actor in a Supporting Role,96th,no
Ryan,Gosling,Barbie,2023,Best Actor in a Supporting Role,96th,no
Mark,Ruffalo,Poor Things,2023,Best Actor in a Supporting Role,96th,no
Kieran,Culkin,A Real Pain,2024,Best Actor in a Supporting Role,97th,yes
Yura,Borisov,Anora,2024,Best Actor in a Supporting Role,97th,no
Edward,Norton,A Complete Unknown,2024,Best Actor in a Supporting Role,97th,no
Guy,Pearce,The Brutalist,2024,Best Actor in a Supporting Role,97th,no
Jeremy,Strong,The Apprentice,2024,Best Actor in a Supporting Role,97th,no
