firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Rinko,Kikuchi,Babel,2006,Best Actress in a Supporting Role,79th,no
Tilda,Swinton,Michael Clayton,2007,Best Actress in a Supporting Role,80th,yes
Cate,Blanchett,I'm Not There,2007,Best Actress in a Supporting Role,80th,no
Ruby,Dee,American Gangster,2007,Best Actress in a Supporting Role,80th,no
Saoirse,Ronan,Atonement,2007,Best Actress in a Supporting Role,80th,no
Amy,Ryan,Gone Baby Gone,2007,Best Actress in a Supporting Role,80th,no
Penélope,Cruz,Vicky Cristina Barcelona,2008,Best Actress in a Supporting Role,81st,yes
Amy,Adams,Doubt,2008,Best Actress in a Supporting Role,81st,no
Taraji,P. Henson,The Curious Case of Benjamin Button,2008,Best Actress in a Supporting Role,81st,no
Marisa,Tomei,The Wrestler,2008,Best Actress in a Supporting Role,81st,no
Mo'Nique,,Precious,2009,Best Actress in a Supporting Role,82nd,yes
Penélope,Cruz,Nine,2009,Best Actress in a Supporting Role,82nd,no
Vera,Farmiga,Up in the Air,2009,Best Actress in a Supporting Role,82nd,no
Maggie,Gyllenhaal,Crazy Heart,2009,Best Actress in a Supporting Role,82nd,no
Anna,Kendrick,Up in the Air,2009,Best Actress in a Supporting Role,82nd,no
Melissa,Leo,The Fighter,2010,Best Actress in a Supporting Role,83rd,yes
Amy,Adams,The Fighter,2010,Best Actress in a Supporting Role,83rd,no
Helena,Bonham Carter,The King's Speech,2010,Best Actress in a Supporting Role,83rd,no
Hailee,Steinfeld,True Grit,2010,Best Actress in a Supporting Role,83rd,no
Jacki,Weaver,Animal Kingdom,2010,Best Actress in a Supporting Role,83rd,no
Octavia,Spencer,The Help,2011,Best Actress in a Supporting Role,84th,yes
Bérénice,Bejo,The Artist,2011,Best Actress in a Supporting Role,84th,no
Jessica,Chastain,The Help,2011,Best Actress in a Supporting Role,84th,no
Melissa,McCarthy,Bridesmaids,2011,Best Actress in a Supporting Role,84th,no
Janet,McTeer,Albert Nobbs,2011,Best Actress in a Supporting Role,84th,no
Anne,Hathaway,Les Misérables,2012,Best Actress in a Supporting Role,85th,yes
Amy,Adams,The Master,2012,Best Actress in a Supporting Role,85th,no
Sally,Field,Lincoln,2012,Best Actress in a Supporting Role,85th,no
Helen,Hunt,The Sessions,2012,Best Actress in a Supporting Role,85th,no
Jacki,Weaver,Silver Linings Playbook,2012,Best Actress in a Supporting Role,85th,no
Lupita,Nyong'o,12 Years a Slave,2013,Best Actress in a Supporting Role,86th,yes
Sally,Hawkins,Blue Jasmine,2013,Best Actress in a Supporting Role,86th,no
Jennifer,Lawrence,American Hustle,2013,Best Actress in a Supporting Role,86th,no
Julia,Roberts,August: Osage County,2013,Best Actress in a Supporting Role,86th,no
June,Squibb,Nebraska,2013,Best Actress in a Supporting Role,86th,no
Patricia,Arquette,Boyhood,2014,Best Actress in a Supporting Role,87th,yes
Laura,Dern,Wild,2014,Best Actress in a Supporting Role,87th,no
Keira,Knightley,The Imitation Game,2014,Best Actress in a Supporting Role,87th,no
Emma,Stone,Birdman,2014,Best Actress in a Supporting Role,87th,no
Meryl,Streep,Into the Woods,2014,Best Actress in a Supporting Role,87th,no
Alicia,Vikander,The Danish Girl,2015,Best Actress in a Supporting Role,88th,yes
Jennifer,Jason Leigh,The Hateful Eight,2015,Best Actress in a Supporting Role,88th,no
Rooney,Mara,Carol,2015,Best Actress in a Supporting Role,88th,no
Rachel,McAdams,Spotlight,2015,Best Actress in a Supporting Role,88th,no
Kate,Winslet,Steve Jobs,2015,Best Actress in a Supporting Role,88th,no
Viola,Davis,Fences,2016,Best Actress in a Supporting Role,89th,yes
Naomie,Harris,Moonlight,2016,Best Actress in a Supporting Role,89th,no
Nicole,Kidman,Lion,2016,Best Actress in a Supporting Role,89th,no
Octavia,Spencer,Hidden Figures,2016,Best Actress in a Supporting Role,89th,no
Michelle,Williams,Manchester by the Sea,2016,Best Actress in a Supporting Role,89th,no
Allison,Janney,"I, Tonya",2017,Best Actress in a Supporting Role,90th,yes
Mary,J. Blige,Mudbound,2017,Best Actress in a Supporting Role,90th,no
Lesley,Manville,Phantom Thread,2017,Best Actress in a Supporting Role,90th,no
Laurie,Metcalf,Lady Bird,2017,Best Actress in a Supporting Role,90th,no
Octavia,Spencer,The Shape of Water,2017,Best Actress in a Supporting Role,90th,no
Regina,King,If Beale Street Could Talk,2018,Best Actress in a Supporting Role,91st,yes
Amy,Adams,Vice,2018,Best Actress in a Supporting Role,91st,no
Marina,de Tavira,Roma,2018,Best Actress in a Supporting Role,91st,no
Emma,Stone,The Favourite,2018,Best Actress in a Supporting Role,91st,no
Laura,Dern,Marriage Story,2019,Best Actress in a Supporting Role,92nd,yes
Kathy,Bates,Richard Jewell,2019,Best Actress in a Supporting Role,92nd,no
Scarlett,Johansson,Jojo Rabbit,2019,Best Actress in a Supporting Role,92nd,no
Florence,Pugh,Little Women,2019,Best Actress in a Supporting Role,92nd,no
Margot,Robbie,Bombshell,2019,Best Actress in a Supporting Role,92nd,no
Yuh-jung,Youn,Minari,2020,Best Actress in a Supporting Role,93rd,yes
Maria,Bakalova,Borat Subsequent Moviefilm,2020,Best Actress in a Supporting Role,93rd,no
Glenn,Close,Hillbilly Elegy,2020,Best Actress in a Supporting Role,93rd,no
Olivia,Colman,The Father,2020,Best Actress in a Supporting Role,93rd,no
Amanda,Seyfried,Mank,2020,Best Actress in a Supporting Role,93rd,no
Ariana,DeBose,West Side Story,2021,Best Actress in a Supporting Role,94th,yes
Jessie,Buckley,The Lost Daughter,2021,Best Actress in a Supporting Role,94th,no
Judi,Dench,Belfast,2021,Best Actress in a Supporting Role,94th,no
Kirsten,Dunst,The Power of the Dog,2021,Best Actress in a Supporting Role,94th,no
Aunjanue,Ellis-Taylor,King Richard,2021,Best Actress in a Supporting Role,94th,no
Jamie,Lee Curtis,Everything Everywhere All at Once,2022,Best Actress in a Supporting Role,95th,yes
Angela,Bassett,Black Panther: Wakanda Forever,2022,Best Actress in a Supporting Role,95th,no
Hong,Chau,The Whale,2022,Best Actress in a Supporting Role,95th,no
Kerry,Condon,The Banshees of Inisherin,2022,Best Actress in a Supporting Role,95th,no
Stephanie,Hsu,Everything Everywhere All at Once,2022,Best Actress in a Supporting Role,95th,no
Da'Vine,Joy Randolph,The Holdovers,2023,Best Actress in a Supporting Role,96th,yes
Emily,Blunt,Oppenheimer,2023,Best Actress in a Supporting Role,96th,no
Danielle,Brooks,The Color Purple,2023,Best Actress in a Supporting Role,96th,no
America,Ferrera,Barbie,2023,Best Actress in a Supporting Role,96th,no
Jodie,Foster,Nyad,2023,Best Actress in a Supporting Role,96th,no
Zoe,Saldaña,Emilia Pérez,2024,Best Actress in a Supporting Role,97th,yes
Monica,Barbaro,A Complete Unknown,2024,Best Actress in a Supporting Role,97th,no
Ariana,Grande,Wicked,2024,Best Actress in a Supporting Role,97th,no
Felicity,Jones,The Brutalist,2024,Best Actress in a Supporting Role,97th,no
Isabella,Rossellini,Conclave,2024,Best Actress in a Supporting Role,97th,no
